symbol,daily_bars,minute_rows,edge_class,suggested_setup_name,tp_pct,sl_pct,suggested_leverage_min,suggested_leverage_max,listing_date,mean_ret,std_ret,skew_ret,kurt_ret,max_drawdown_pct,realized_vol_30d_ann,realized_vol_7d_ann,max_single_day_pump_pct,max_single_day_dump_pct,avg_volume,avg_close,volume_return_corr,bt_n_trades,bt_hit_rate,bt_expectancy_pct,bt_max_dd_pct,bt_sharpe_like,bt_dominance_frac,spike_n_events,spike_h5_mean,spike_h5_hitrate,spike_h5_tstat,intraday_robust,age_days,age_bucket,vol_bucket,liq_bucket
PEPECOINUSDT,909,43008,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-12-25 00:00:00+00:00,-0.0031526766106348,0.0893777011129875,0.366437172708689,3.996867170510389,-99.24532085561498,1.0014003653445804,1.1478929289330846,53.45596432552953,-40.21505376344086,304012.88536853687,1.3494913751375135,-0.1014914142432588,,,,,,,73.0,7.315858809960278,0.547945205479452,2.2714847260876865,True,908.0,OLD (>365d),MED_VOL,LOW_LIQ
PEPEUSDT,1095,43009,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-04-19 00:00:00+00:00,0.0005513075039134,0.0663008625576099,1.0184278660358512,5.2293204812289655,-89.87924528301888,0.6052289410478671,0.3238223238435078,47.30878186968839,-27.35135135135135,3142335593366.7188,7.1999400913242e-06,0.2450547549371838,,,,,,,103.0,11.760029009198917,0.5242718446601942,3.237261876308464,False,1158.0,OLD (>365d),LOW_VOL,HIGH_LIQ
PEPPERUSDT,0,43007,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,239.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
PEPUSDT,0,43009,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-02-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,488.0,OLD (>365d),UNKNOWN,UNKNOWN
PEPUUSDT,0,43007,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,550.0,OLD (>365d),UNKNOWN,UNKNOWN
PHNIXUSDT,0,43006,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,540.0,OLD (>365d),UNKNOWN,UNKNOWN
PHTUSDT,0,43006,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,316.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
PIGGYUSDT,0,43005,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,235.0,ESTABLISHED (90-365d),UNKNOWN,UNKNOWN
PIPPINUSDT,0,43005,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,586.0,OLD (>365d),UNKNOWN,UNKNOWN
PITUSDT,1095,43004,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2021-11-12 00:00:00+00:00,-0.0008366123630216,0.0448026376687524,0.4245430220483894,2.6955794207278174,-90.50330380992548,0.9759622872117492,0.7775369713084986,26.069338135974785,-15.442764578833687,222034502656009.7,3.4987726027397264e-10,0.2183261200812993,,,,,,,100.0,2.952934609319896,0.51,1.911583606341681,True,1681.0,OLD (>365d),MED_VOL,HIGH_LIQ
