symbol,daily_bars,minute_rows,edge_class,suggested_setup_name,tp_pct,sl_pct,suggested_leverage_min,suggested_leverage_max,listing_date,mean_ret,std_ret,skew_ret,kurt_ret,max_drawdown_pct,realized_vol_30d_ann,realized_vol_7d_ann,max_single_day_pump_pct,max_single_day_dump_pct,avg_volume,avg_close,volume_return_corr,bt_n_trades,bt_hit_rate,bt_expectancy_pct,bt_max_dd_pct,bt_sharpe_like,bt_dominance_frac,spike_n_events,spike_h5_mean,spike_h5_hitrate,spike_h5_tstat,intraday_robust
TREEUSDT,0,42979,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-29,,,,,,,,,,,,,,,,,,,,,,,
TRIPLETUSDT,0,42978,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-03-03,,,,,,,,,,,,,,,,,,,,,,,
TROLLUSDT,887,42977,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-01-16,-0.004550125482918461,0.10015000482171475,1.2526796240015734,15.947230591343285,-99.01630580058807,0.9752083600231827,0.9474973294929677,161.55026861089792,-46.275175928172786,15968754750170.656,1.220288500563698e-08,0.05343263064101801,,,,,,,65.0,-0.24957332508208294,0.7384615384615385,-0.052202016768928855,True
TRTUSDT,400,43190,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,,-0.00768622336078987,0.12158872844709923,0.6600419998146745,6.959393428833,-99.0387858347386,4.604895494978281,4.214921951434667,86.66520210896309,-48.64864864864865,110615.45445,0.31415775,0.09668763230011497,12.0,0.6666666666666666,3.8225997178157947,-89.41479992772709,0.10251206807169955,0.3476660004451079,23.0,-13.933339265207374,0.8095238095238095,-3.387266734710669,False
TRUMPUSDT,0,42977,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,
TRUSTUSDT,0,42976,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-11-05,,,,,,,,,,,,,,,,,,,,,,,
TRUTHUSDT,0,42976,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-01,,,,,,,,,,,,,,,,,,,,,,,
TSTUSDT,0,42975,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-02-06,,,,,,,,,,,,,,,,,,,,,,,
TSUKAUSDT,1095,42975,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-07-16,-0.003325171419966317,0.07734668357733568,1.2485429029470534,8.295762640006826,-99.15284210526315,0.5790919583645059,1.1130700006370842,78.62875260081246,-28.23335167859109,16013445.888748858,0.011841900456621006,-0.1725307025982017,,,,,,,82.0,1.4097084047196464,0.5121951219512195,0.47957167757329144,True
TURBOUSDT,1095,42974,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-05-04,0.0014008015276946698,0.09374755832539744,1.8555658088140043,10.78769519851473,-93.91501038267577,0.7173244590616596,0.34185429384862437,136.20594205572988,-31.269614835948634,783725439.5449132,0.0028774947762557077,0.42576592819184544,,,,,,,124.0,18.319852954524873,0.46774193548387094,3.659265537291817,False
TURTLEUSDT,0,42973,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-10-22,,,,,,,,,,,,,,,,,,,,,,,
TUTUSDT,0,42972,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-17,,,,,,,,,,,,,,,,,,,,,,,
UAIUSDT,227,43189,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,,0.005682099381248256,0.1294447687683775,3.3473322952263316,26.789644634404645,-68.54085272634617,1.6310454266888383,1.5491062055033804,214.70967741935482,-26.43111941566163,1763212.9990748898,0.22798149779735685,0.6720158751550019,11.0,0.5454545454545454,1.0619445087002526,-63.53429370212432,0.04862875127474688,0.3230275251354902,24.0,-9.555331551400467,0.7083333333333334,-2.8263991243660196,False
UFDUSDT,0,42972,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-18,,,,,,,,,,,,,,,,,,,,,,,
UNCUSDT,0,42971,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-04-15,,,,,,,,,,,,,,,,,,,,,,,
UPUSDT,0,42971,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-03-13,,,,,,,,,,,,,,,,,,,,,,,
URANUSUSDT,0,42970,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-04,,,,,,,,,,,,,,,,,,,,,,,
USDUCUSDT,0,42969,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-05-07,,,,,,,,,,,,,,,,,,,,,,,
USELESSUSDT,0,42968,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-05-11,,,,,,,,,,,,,,,,,,,,,,,
USUSDT,0,42969,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-12-11,,,,,,,,,,,,,,,,,,,,,,,
UTYAUSDT,0,42967,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-05-05,,,,,,,,,,,,,,,,,,,,,,,
VADERUSDT,0,42967,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,
VINEUSDT,0,42966,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-01-23,,,,,,,,,,,,,,,,,,,,,,,
VINUUSDT,1095,42966,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2022-03-31,-0.00235094863923576,0.07743856653253822,2.352068389824352,20.20335456675217,-98.52121455285368,1.0502917328453922,1.6592360256797196,124.48979591836734,-30.135205408216336,33161968483640.934,1.442065388127854e-08,0.09058004999800448,,,,,,,83.0,-2.7125887128207706,0.6385542168674698,-1.1786323245368024,True
VISTAUSDT,654,42965,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-09-05,-0.004803593377451576,0.09370344747731763,1.8529517442665808,10.851261151686824,-98.61703059318076,1.2670350203458396,1.3308966694853939,108.48333333333335,-30.62370062370061,35776.50688073395,10.20273623853211,0.5450720875926529,,,,,,,42.0,17.868905973774666,0.6428571428571429,1.0727199141804196,True
VOLTUSDT,1095,42965,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2022-04-18,-0.0023523400796430036,0.044878806777474384,0.7553883719006445,5.326239611887784,-95.8990899665937,0.6927463893619004,0.4805696277838581,35.682300259250525,-16.571553994732213,286527046942.7269,2.5285525114155253e-07,0.0926109451041658,49.0,0.5102040816326531,-2.6552198209745237,-167.10301773653188,-0.148246426505082,0.10981612482308775,77.0,1.9313010742318664,0.5194805194805194,0.9499755654952966,False
WELFUSDT,0,42963,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-12-19,,,,,,,,,,,,,,,,,,,,,,,
WENUSDT,876,42963,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2024-01-27,-0.0034769348260468534,0.09319066912231039,0.8965551083182596,5.129699165270434,-99.23198782043369,0.8931973933996485,0.3139716902352096,72.20374106996783,-34.88555643251776,7411716300.916062,7.387109474885844e-05,0.2741128068115713,,,,,,,71.0,-1.7830473007009155,0.676056338028169,-0.6107972228441687,True
WHITEUSDT,0,42962,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-02-04,,,,,,,,,,,,,,,,,,,,,,,
WHITEWHALEUSDT,0,42962,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-06,,,,,,,,,,,,,,,,,,,,,,,
WIFUSDT,915,42961,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2023-12-19,7.946465102287422e-05,0.09102747724171209,0.6217232635325954,5.461262923558486,-96.78196854450664,0.8206081592938022,0.3605516940446402,65.3167554766134,-37.68421052631579,22215655.95750819,1.1947078032786886,0.07747664709956094,,,,,,,90.0,5.4650125775156555,0.5444444444444444,1.8317664171606798,False
WINUSDT,1095,42960,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2019-10-14,-0.0011542454047606752,0.0437946462078928,2.5810512308124856,31.595237992510107,-92.12793855952046,0.5169972966834059,0.21703763530920772,63.194046937607325,-20.604299243373248,4502977301.8851595,7.037612785388127e-05,0.27585786290900055,,,,,,,99.0,2.844201903557548,0.47474747474747475,2.1426537613326975,False
WKCUSDT,0,42960,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-12,,,,,,,,,,,,,,,,,,,,,,,
WOJAKUSDT,141,43188,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,,0.01106165936800184,0.19194477396128287,2.3291341495160554,10.901615808336812,-84.17877094972067,2.630810348038997,3.019830995424597,214.85616144267925,-43.215909090909086,4128762799956.298,5.209262411347517e-08,-0.13845248318277845,,,,,,,16.0,69.24440902254092,0.3333333333333333,1.689164642825446,True
WUSDT,809,42964,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-03,-0.005962967625919543,0.06051304587576547,-0.32711677005354817,3.3796639140638254,-99.33884615384616,1.0678173031312028,0.7701346633828944,30.939226519337005,-32.53022759601707,26017118.4168974,0.1760915735475896,0.19624516237677073,35.0,0.45714285714285713,2.5969041742246564,-69.11152608861056,0.16523682504021422,0.11840664848494246,59.0,-1.7183752899347702,0.5423728813559322,-0.9531372242461069,False
XPUSDT,0,42959,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-03-17,,,,,,,,,,,,,,,,,,,,,,,
XUSDT,0,42959,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-08-07,,,,,,,,,,,,,,,,,,,,,,,
YFIUSDT,1095,42958,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2020-07-25,-0.0011262322234034225,0.039199190275793064,-0.5916785103989424,14.998636178219847,-87.76607470060948,0.7332245073882679,0.6884396693061963,28.958464326663467,-33.7367094150968,82.28721570776256,5687.78389886758,0.05541188852234936,,,,,,,79.0,2.3138992963442955,0.5063291139240507,1.066042632659016,False
YURUUSDT,0,42958,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2025-07-17,,,,,,,,,,,,,,,,,,,,,,,
ZENUSDT,1095,42957,NO_CLEAR_SHORT_EDGE,NoTrade,,,1.0,1.0,2020-11-23,-0.00031852818612249415,0.06083983484660613,0.8930606406833131,8.668693274897695,-89.2971861749968,1.0372971797225152,0.6674044678535148,64.8297604035309,-27.723365980411753,166987.05451963466,9.684344292237443,0.2730415288351981,,,,,,,105.0,1.063554126689786,0.5333333333333333,0.6725269235563615,False
ZEREBROUSDT,0,42957,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2024-11-17,,,,,,,,,,,,,,,,,,,,,,,
ZEROUSDT,1,0,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ZEUSUSDT,808,42956,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-04,-0.007382704688610692,0.08546525188442061,1.8224694292260097,13.41822675426663,-99.79420018709074,1.4935511850609486,0.6547905964956469,132.85592739648328,-23.229706390328143,3554220.259529703,0.23089130074257425,0.04036760259529689,19.0,0.6842105263157895,4.038130849677241,-71.57815396315152,0.2198837560980249,0.15184902667069955,47.0,-6.693202974237531,0.7446808510638298,-2.6979751948301947,False
ZSWAPUSDT,0,42955,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-03-27,,,,,,,,,,,,,,,,,,,,,,,
ZYNUSDT,783,42955,MIXED/UNSTABLE,NoTrade,,,1.0,1.0,2024-04-29,-0.013287391315324876,0.12359074722819134,-0.1528195060020159,9.024054242939043,-99.99692844036699,2.5327455578648217,0.9551240616595063,119.34523809523809,-52.31758704812597,60084548.96987229,0.05562560996168583,0.1061683412461511,16.0,0.5625,-13.84313547932549,-221.49016766920784,-0.29063025130379383,0.21770665764229102,46.0,-9.757892442717994,0.6739130434782609,-2.124836664726665,False
我踏马来了USDT,0,42954,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-01-07,,,,,,,,,,,,,,,,,,,,,,,
龙虾USDT,0,42954,INSUFFICIENT_HISTORY,NoTrade,,,1.0,1.0,2026-02-28,,,,,,,,,,,,,,,,,,,,,,,
